LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_6,PAY_5,BILL_AMT6,BILL_AMT5,PAY_AMT6,PAY_AMT5,total_bill,avg_bill,bill_trend,pay_ratio_6,pay_ratio_5,avg_pay_ratio,min_pay_ratio,max_pay_ratio,payment_trend,delay_sum_partial,delay_count_partial,max_delay_partial
320000,1,1,1,43,-1,0,4166,8690,904,4186,12856,6428.0,4524,0.2169426445884329,0.4816476815096076,0.3492951630490203,0.2169426445884329,0.4816476815096076,3282,0,0,0
500000,1,1,1,46,0,0,279503,285868,14009,15003,565371,282685.5,6365,0.0501209285019176,0.0524820809531638,0.0513015047275407,0.0501209285019176,0.0524820809531638,994,0,0,0
290000,1,2,1,48,0,0,24481,35353,10000,3020,59834,29917.0,10872,0.4084633608365329,0.0854217344572042,0.2469425476468686,0.0854217344572042,0.4084633608365329,-6980,0,0,0
370000,2,1,1,53,0,-1,9630,30131,0,0,39761,19880.5,20501,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210000,1,2,2,42,0,0,209083,212737,9000,8000,421820,210910.0,3654,0.0430449006141072,0.0376049412892854,0.0403249209516963,0.0376049412892854,0.0430449006141072,-1000,0,0,0
460000,2,2,1,50,0,0,279503,285868,15522,31549,565371,282685.5,6365,0.055534088957582,0.1103617391182674,0.0829479140379247,0.055534088957582,0.1103617391182674,16027,0,0,0
150000,2,2,2,29,0,0,3212,1745,1000,1500,4957,2478.5,-1467,0.3112356053532524,0.8591065292096219,0.5851710672814372,0.3112356053532524,0.8591065292096219,500,0,0,0
160000,2,1,2,34,0,0,32570,31766,1313,1333,64336,32168.0,-804,0.0403119339289552,0.0419617842415084,0.0411368590852318,0.0403119339289552,0.0419617842415084,20,0,0,0
70000,2,3,1,50,0,0,18659,18296,690,666,36955,18477.5,-363,0.0369774919614147,0.0363994097393015,0.0366884508503581,0.0363994097393015,0.0369774919614147,-24,0,0,0
410000,1,2,2,30,-2,-2,5064,5130,18270,5089,10194,5097.0,66,3.6071076011846,0.9918144611186904,2.2994610311516452,0.9918144611186904,3.6071076011846,-13181,0,0,-2
420000,1,1,1,52,-1,-1,17641,20631,11748,17641,38272,19136.0,2990,0.6659108944564108,0.8550310197751066,0.7604709571157587,0.6659108944564108,0.8550310197751066,5893,0,0,-1
90000,2,2,1,28,0,0,19166,19726,800,1000,38892,19446.0,560,0.041738404549486,0.0506919450499315,0.0462151747997088,0.041738404549486,0.0506919450499315,200,0,0,0
20000,1,2,1,41,2,2,19277,18735,0,1000,38012,19006.0,-542,0.0,0.0533731853116994,0.0266865926558497,0.0,0.0533731853116994,1000,4,2,2
20000,1,2,2,23,0,0,16600,16268,2000,332,32868,16434.0,-332,0.1204746702005903,0.0204069088450427,0.0704407895228165,0.0204069088450427,0.1204746702005903,-1668,0,0,0
60000,1,2,2,40,2,3,10055,9865,0,500,19920,9960.0,-190,0.0,0.050679099939185,0.0253395499695925,0.0,0.050679099939185,500,5,2,3
50000,1,3,1,40,0,0,11616,15705,570,500,27321,13660.5,4089,0.0490660239304467,0.0318349675283331,0.0404504957293899,0.0318349675283331,0.0490660239304467,-70,0,0,0
80000,2,2,2,23,0,0,43227,42309,1700,1600,85536,42768.0,-918,0.0393263625427963,0.0378161191207752,0.0385712408317857,0.0378161191207752,0.0393263625427963,-100,0,0,0
200000,2,2,1,26,0,0,1528,65905,0,1000,67433,33716.5,64377,0.0,0.0151731253603617,0.0075865626801808,0.0,0.0151731253603617,1000,0,0,0
300000,1,1,1,42,0,0,12680,21683,11223,0,34363,17181.5,9003,0.8850248403122782,0.0,0.4425124201561391,0.0,0.8850248403122782,-11223,0,0,0
380000,2,2,2,41,0,0,225978,224022,20000,30251,450000,225000.0,-1956,0.0885037990255731,0.1350352419171245,0.1117695204713488,0.0885037990255731,0.1350352419171245,10251,0,0,0
60000,2,2,2,26,2,2,55447,60218,3000,6,115665,57832.5,4771,0.054104746789785,9.963632740497185e-05,0.0271021915585949,9.963632740497185e-05,0.054104746789785,-2994,4,2,2
150000,2,2,2,26,-2,-2,10700,257,212,10833,10957,5478.5,-10443,0.0198112325950845,41.98837209302326,21.00409166280917,0.0198112325950845,41.98837209302326,10621,0,0,-2
160000,1,1,1,43,0,0,10969,14374,219,426,25343,12671.5,3405,0.0199635369188696,0.0296347826086956,0.0247991597637826,0.0199635369188696,0.0296347826086956,207,0,0,0
290000,2,1,1,34,-1,-1,20328,1170,375,20328,21498,10749.0,-19158,0.0184465541836784,17.35952177625961,8.688984165221644,0.0184465541836784,17.35952177625961,19953,0,0,-1
170000,2,1,1,38,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
200000,2,1,1,40,-1,-1,5188,2619,8794,5188,7807,3903.5,-2569,1.6947388706879938,1.9801526717557252,1.8374457712218597,1.6947388706879938,1.9801526717557252,-3606,0,0,-1
20000,1,2,2,21,0,0,0,20000,0,0,20000,10000.0,20000,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50000,1,2,2,41,0,0,18745,16260,308,5000,35005,17502.5,-2485,0.0164301717699775,0.3074841645655248,0.1619571681677512,0.0164301717699775,0.3074841645655248,4692,0,0,0
130000,2,2,1,27,0,0,85532,83773,3200,3260,169305,84652.5,-1759,0.0374124606876877,0.0389142215961993,0.0381633411419435,0.0374124606876877,0.0389142215961993,60,0,0,0
730000,1,2,1,37,0,-1,279503,285868,15000,22005,565371,282685.5,6365,0.0536664949338828,0.0769758175947724,0.0653211562643276,0.0536664949338828,0.0769758175947724,7005,0,0,0
320000,2,1,2,35,0,0,80469,102498,5000,5000,182967,91483.5,22029,0.0621349571268795,0.0487809637167191,0.0554579604217993,0.0487809637167191,0.0621349571268795,0,0,0,0
230000,2,3,1,49,0,0,147564,151047,8000,10000,298611,149305.5,3483,0.0542133974858536,0.0662041205444626,0.0602087590151581,0.0542133974858536,0.0662041205444626,2000,0,0,0
290000,2,2,1,34,0,0,19967,18986,636,1300,38953,19476.5,-981,0.0318509615384615,0.0684678990888502,0.0501594303136559,0.0318509615384615,0.0684678990888502,664,0,0,0
360000,1,2,1,37,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
50000,2,2,1,28,0,0,20330,20319,712,733,40649,20324.5,-11,0.0350204121784467,0.0360728346456692,0.035546623412058,0.0350204121784467,0.0360728346456692,21,0,0,0
50000,2,1,2,23,0,0,2140,2640,6859,500,4780,2390.0,500,3.2036431574030826,0.1893222264293828,1.6964826919162328,0.1893222264293828,3.2036431574030826,-6359,0,0,0
160000,2,1,1,29,0,0,-150,26516,0,0,26366,13183.0,26666,0.0,0.0,0.0,0.0,0.0,0,0,0,0
170000,2,1,2,27,-1,-1,602,759,2581,602,1361,680.5,157,4.280265339966832,0.7921052631578948,2.5361853015623637,0.7921052631578948,4.280265339966832,-1979,0,0,-1
150000,2,1,1,32,0,0,16837,16981,1000,1000,33818,16909.0,144,0.05938947618482,0.0588858791661759,0.059137677675498,0.0588858791661759,0.05938947618482,0,0,0,0
410000,1,2,1,47,-1,-1,12424,4128,8702,12424,16552,8276.0,-8296,0.7003621730382293,3.008961007507871,1.85466159027305,0.7003621730382293,3.008961007507871,3722,0,0,-1
20000,1,2,2,22,0,0,16286,19310,0,1000,35596,17798.0,3024,0.0,0.0517839573300191,0.0258919786650095,0.0,0.0517839573300191,1000,0,0,0
30000,2,3,1,45,0,0,17219,30817,0,344,48036,24018.0,13598,0.0,0.0111623077422285,0.0055811538711142,0.0,0.0111623077422285,344,0,0,0
50000,1,1,2,28,0,2,20380,18854,2000,2000,39234,19617.0,-1526,0.0981306118443648,0.1060726597719437,0.1021016358081543,0.0981306118443648,0.1060726597719437,0,2,1,2
480000,2,2,1,38,0,0,18387,37906,705,772,56293,28146.5,19519,0.0383402218838372,0.0203656316775265,0.0293529267806819,0.0203656316775265,0.0383402218838372,67,0,0,0
280000,2,1,2,30,-1,-1,785,1148,175,785,1933,966.5,363,0.2226463104325699,0.6832027850304613,0.4529245477315156,0.2226463104325699,0.6832027850304613,610,0,0,-1
60000,2,2,1,34,0,2,30225,29566,1291,1300,59791,29895.5,-659,0.0427115728181036,0.0439679372273142,0.0433397550227089,0.0427115728181036,0.0439679372273142,9,2,1,2
360000,1,1,2,35,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
150000,2,2,1,33,0,0,29924,29313,1238,1233,59237,29618.5,-611,0.0413700918964076,0.0420618134679675,0.0417159526821876,0.0413700918964076,0.0420618134679675,-5,0,0,0
110000,2,3,1,46,0,0,107014,102110,4703,6580,209124,104562.0,-4904,0.0439471102181937,0.0644396783892039,0.0541933943036988,0.0439471102181937,0.0644396783892039,1877,0,0,0
260000,2,1,2,27,0,0,11144,20032,6000,3000,31176,15588.0,8888,0.5383580080753702,0.1497529077022912,0.3440554578888307,0.1497529077022912,0.5383580080753702,-3000,0,0,0
70000,1,2,2,31,0,2,48874,50222,1892,1754,99096,49548.0,1348,0.0387109974424552,0.0349242378989705,0.0368176176707129,0.0349242378989705,0.0387109974424552,-138,2,1,2
20000,2,2,1,27,0,0,1316,1316,0,0,2632,1316.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
230000,2,1,1,36,-2,-2,2724,2442,17136,2727,5166,2583.0,-282,6.288440366972477,1.1162505116659844,3.7023454393192305,1.1162505116659844,6.288440366972477,-14409,0,0,-2
340000,2,2,2,27,0,-1,70590,22474,30059,60052,93064,46532.0,-48116,0.4258191554164128,2.6719466073414906,1.5488828813789517,0.4258191554164128,2.6719466073414906,29993,0,0,0
200000,1,2,2,38,0,0,179477,181318,5906,6768,360795,180397.5,1841,0.0329065400773353,0.0373264798504293,0.0351165099638823,0.0329065400773353,0.0373264798504293,862,0,0,0
600000,2,3,1,46,-1,-1,10000,17314,10000,10000,27314,13657.0,7314,0.999900009999,0.5775339301183945,0.7887169700586973,0.5775339301183945,0.999900009999,0,0,0,-1
30000,2,2,1,58,2,2,14008,13017,0,1200,27025,13512.5,-991,0.0,0.0921800583807036,0.0460900291903518,0.0,0.0921800583807036,1200,4,2,2
50000,2,2,1,24,2,0,28607,29237,1000,0,57844,28922.0,630,0.0349552572706935,0.0,0.0174776286353467,0.0,0.0349552572706935,-1000,2,1,2
50000,1,3,1,54,2,0,16197,16613,1552,0,32810,16405.0,416,0.095814298061489,0.0,0.0479071490307445,0.0,0.095814298061489,-1552,2,1,2
100000,1,2,1,40,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
120000,1,1,1,51,-1,0,1398,416,0,1398,1814,907.0,-982,0.0,3.352517985611511,1.6762589928057554,0.0,3.352517985611511,1398,0,0,0
30000,1,2,1,36,2,2,28197,27535,0,1268,55732,27866.0,-662,0.0,0.0460488088320743,0.0230244044160371,0.0,0.0460488088320743,1268,4,2,2
50000,2,3,2,31,0,0,29983,35084,6212,1397,65067,32533.5,5101,0.2071771611526147,0.0398175858629043,0.1234973735077595,0.0398175858629043,0.2071771611526147,-4815,0,0,0
210000,1,2,1,42,-2,-2,5305,500,3640,5305,5805,2902.5,-4805,0.6860158311345647,10.58882235528942,5.637419093211993,0.6860158311345647,10.58882235528942,1665,0,0,-2
240000,2,2,2,26,0,0,103360,113966,3520,3825,217326,108663.0,10606,0.0340553980708391,0.0335623469951828,0.0338088725330109,0.0335623469951828,0.0340553980708391,305,0,0,0
60000,2,2,1,24,0,2,55468,60435,2100,3190,115903,57951.5,4967,0.0378589842975355,0.0527831094049904,0.0453210468512629,0.0378589842975355,0.0527831094049904,1090,2,1,2
250000,2,1,2,28,0,-1,22001,27817,0,0,49818,24909.0,5816,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50000,2,3,2,22,-1,-1,19387,15311,385,19387,34698,17349.0,-4076,0.0198576439034454,1.2661311389759666,0.642994391439706,0.0198576439034454,1.2661311389759666,19002,0,0,-1
60000,1,2,2,26,0,2,28308,28720,2000,1200,57028,28514.0,412,0.0706489102405595,0.0417812750252428,0.0562150926329012,0.0417812750252428,0.0706489102405595,-800,2,1,2
90000,1,2,2,35,-1,-1,-331,266,3264,0,-65,-32.5,597,-9.89090909090909,0.0,-4.945454545454545,-9.89090909090909,0.0,-3264,0,0,-1
260000,2,2,2,30,-2,-2,5860,436,1306,5860,6296,3148.0,-5424,0.2228288687937212,13.409610983981691,6.816219926387707,0.2228288687937212,13.409610983981691,4554,0,0,-2
190000,2,1,2,27,0,0,36885,39276,1302,1300,76161,38080.5,2391,0.0352979450197907,0.0330982508847417,0.0341980979522662,0.0330982508847417,0.0352979450197907,-2,0,0,0
150000,1,3,2,29,-1,0,3270,27228,6222,3279,30498,15249.0,23958,1.9021705900336288,0.120423078335598,1.0112968341846134,0.120423078335598,1.9021705900336288,-2943,0,0,0
110000,1,2,1,44,0,0,49649,49901,2000,2000,99550,49775.0,252,0.040281973816717,0.0400785539657729,0.0401802638912449,0.0400785539657729,0.040281973816717,0,0,0,0
50000,2,2,1,34,0,0,15077,17251,563,556,32328,16164.0,2174,0.0373391696511473,0.0322281474611639,0.0347836585561556,0.0322281474611639,0.0373391696511473,-7,0,0,0
200000,1,1,2,29,-1,0,389,389,778,390,778,389.0,0,1.994871794871795,1.0,1.4974358974358974,1.0,1.994871794871795,-388,0,0,0
100000,2,1,2,30,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
80000,2,2,1,44,0,0,25833,25439,1000,1000,51272,25636.0,-394,0.0387086784857165,0.0393081761006289,0.0390084272931727,0.0387086784857165,0.0393081761006289,0,0,0,0
10000,2,2,3,43,2,0,7574,7845,268,0,15419,7709.5,271,0.0353795379537953,0.0,0.0176897689768976,0.0,0.0353795379537953,-268,2,1,2
90000,1,2,2,52,0,0,85699,87521,3032,3127,173220,86610.0,1822,0.0353792298716452,0.0357281597769703,0.0355536948243078,0.0353792298716452,0.0357281597769703,95,0,0,0
70000,1,3,2,32,0,0,47603,46371,2000,2000,93974,46987.0,-1232,0.0420132761952777,0.0431294746829983,0.042571375439138,0.0420132761952777,0.0431294746829983,0,0,0,0
130000,1,1,2,27,0,-1,21782,13861,5235,10000,35643,17821.5,-7921,0.2403250241013634,0.7213966238638003,0.4808608239825819,0.2403250241013634,0.7213966238638003,4765,0,0,0
50000,2,2,3,34,0,0,12270,12135,500,911,24405,12202.5,-135,0.0407464754298753,0.0750659195781147,0.057906197503995,0.0407464754298753,0.0750659195781147,411,0,0,0
50000,2,2,2,29,0,0,9004,10809,3000,1000,19813,9906.5,1805,0.3331482509716824,0.0925069380203515,0.2128275944960169,0.0925069380203515,0.3331482509716824,-2000,0,0,0
50000,2,3,1,43,0,0,4740,8904,4000,500,13644,6822.0,4164,0.8437038599451593,0.056148231330713,0.4499260456379362,0.056148231330713,0.8437038599451593,-3500,0,0,0
320000,2,2,1,28,0,0,239025,248093,9183,8700,487118,243559.0,9068,0.0384184147331252,0.0350673535031076,0.0367428841181164,0.0350673535031076,0.0384184147331252,-483,0,0,0
400000,1,2,2,29,0,0,12774,15064,2000,2000,27838,13919.0,2290,0.1565557729941291,0.1327580484566876,0.1446569107254084,0.1327580484566876,0.1565557729941291,0,0,0,0
50000,2,2,1,36,0,0,27785,84810,973,2034,112595,56297.5,57025,0.035017634780105,0.0239827380882196,0.0295001864341623,0.0239827380882196,0.035017634780105,1061,0,0,0
320000,2,1,1,41,-2,-2,0,12974,5616,0,12974,6487.0,12974,5616.0,0.0,2808.0,0.0,5616.0,-5616,0,0,-2
60000,1,1,2,28,0,0,25402,24945,2000,2000,50347,25173.5,-457,0.0787308585600125,0.0801731740559608,0.0794520163079867,0.0787308585600125,0.0801731740559608,0,0,0,0
300000,1,3,1,72,2,-1,3233,5522,27232,0,8755,4377.5,2289,8.420531849103277,0.0,4.2102659245516385,0.0,8.420531849103277,-27232,2,1,2
80000,1,2,2,29,0,0,46998,45915,2500,2000,92913,46456.5,-1083,0.0531926211195982,0.0435578012021953,0.0483752111608968,0.0435578012021953,0.0531926211195982,-500,0,0,0
50000,1,3,1,47,0,0,19292,19286,834,688,38578,19289.0,-6,0.0432281138236666,0.03567169596101,0.0394499048923383,0.03567169596101,0.0432281138236666,-146,0,0,0
80000,2,2,2,52,0,0,45630,45630,0,0,91260,45630.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
180000,2,1,2,30,0,0,26414,3914,32800,22500,30328,15164.0,-22500,1.2417187204240014,5.747126436781609,3.494422578602805,1.2417187204240014,5.747126436781609,-10300,0,0,0
140000,2,2,1,35,0,0,48018,69217,82615,2477,117235,58617.5,21199,1.7204648160103293,0.0357854893235863,0.8781251526669578,0.0357854893235863,1.7204648160103293,-80138,0,0,0
130000,2,3,1,45,-1,-1,11040,540,953,11040,11580,5790.0,-10500,0.0863146454125532,20.40665434380776,10.246484494610158,0.0863146454125532,20.40665434380776,10087,0,0,-1
340000,1,2,2,36,-2,-2,7957,3894,18191,7957,11851,5925.5,-4063,2.285875848203066,2.042875481386393,2.164375664794729,2.042875481386393,2.285875848203066,-10234,0,0,-2
50000,1,1,3,25,-1,0,3300,1868,289,3300,5168,2584.0,-1432,0.0875492275068161,1.7656500802568218,0.926599653881819,0.0875492275068161,1.7656500802568218,3011,0,0,0
110000,2,2,1,37,0,0,81001,79727,3000,3000,160728,80364.0,-1274,0.0370361225648749,0.0376279349789283,0.0373320287719016,0.0370361225648749,0.0376279349789283,0,0,0,0
50000,1,2,1,27,0,0,19404,20515,1000,1000,39919,19959.5,1111,0.0515331100231899,0.0487424449210372,0.0501377774721135,0.0487424449210372,0.0515331100231899,0,0,0,0
230000,1,1,2,28,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
30000,1,2,2,24,0,0,28789,57036,1700,3000,85825,42912.5,28247,0.0590482806530045,0.0525974367515823,0.0558228587022934,0.0525974367515823,0.0590482806530045,1300,0,0,0
280000,1,2,1,34,0,0,33331,36564,671,3047,69895,34947.5,3233,0.0201308052322092,0.0833310542868863,0.0517309297595478,0.0201308052322092,0.0833310542868863,2376,0,0,0
30000,2,2,1,25,2,3,31344,31641,0,2000,62985,31492.5,297,0.0,0.0632071297642374,0.0316035648821187,0.0,0.0632071297642374,2000,5,2,3
90000,2,2,1,40,0,0,90268,90263,6898,3440,180531,90265.5,-5,0.0764160453754888,0.0381104316227953,0.057263238499142,0.0381104316227953,0.0764160453754888,-3458,0,0,0
210000,2,1,2,29,2,-1,1021,2042,1666,0,3063,1531.5,1021,1.63013698630137,0.0,0.815068493150685,0.0,1.63013698630137,-1666,2,1,2
20000,1,1,2,38,0,0,20540,16741,202,18000,37281,18640.5,-3799,0.0098339905554744,1.0751403655477243,0.5424871780515994,0.0098339905554744,1.0751403655477243,17798,0,0,0
360000,2,1,1,35,0,0,136447,128161,8010,10447,264608,132304.0,-8286,0.0587036819887429,0.0815140213167709,0.0701088516527569,0.0587036819887429,0.0815140213167709,2437,0,0,0
40000,2,3,2,23,0,0,36428,35719,1348,1302,72147,36073.5,-709,0.0370034862334952,0.0364501679731243,0.0367268271033097,0.0364501679731243,0.0370034862334952,-46,0,0,0
130000,2,2,2,25,0,0,120793,116374,4514,6000,237167,118583.5,-4419,0.037369405765187,0.0515574650912996,0.0444634354282433,0.037369405765187,0.0515574650912996,1486,0,0,0
420000,2,2,2,25,0,0,26557,26397,1767,1267,52954,26477.0,-160,0.0665336245199186,0.047996060307599,0.0572648424137588,0.047996060307599,0.0665336245199186,-500,0,0,0
50000,2,1,1,22,-1,0,150,6789,198,150,6939,3469.5,6639,1.3112582781456954,0.0220913107511045,0.6666747944483999,0.0220913107511045,1.3112582781456954,-48,0,0,0
50000,2,3,2,58,0,0,9254,9074,500,331,18328,9164.0,-180,0.0540248514316585,0.0364738292011019,0.0452493403163802,0.0364738292011019,0.0540248514316585,-169,0,0,0
260000,2,2,1,42,0,0,27052,25809,2000,2500,52861,26430.5,-1243,0.0739289542749417,0.0968616815187911,0.0853953178968664,0.0739289542749417,0.0968616815187911,500,0,0,0
60000,1,2,2,38,-2,-2,-41,-41,17500,0,-82,-41.0,0,-437.5,0.0,-218.75,-437.5,0.0,-17500,0,0,-2
80000,2,4,2,27,0,0,44490,45108,2832,2000,89598,44799.0,618,0.0636533231440066,0.0443370502560464,0.0539951867000265,0.0443370502560464,0.0636533231440066,-832,0,0,0
20000,2,2,1,31,-2,-2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2
300000,2,1,1,26,-1,0,1108,1908,530,1108,3016,1508.0,800,0.4779080252479711,0.5804085908852803,0.5291583080666258,0.4779080252479711,0.5804085908852803,578,0,0,0
200000,2,2,2,28,0,0,52979,63261,1517,1502,116240,58120.0,10282,0.0286334465836164,0.0237425310613006,0.0261879888224585,0.0237425310613006,0.0286334465836164,-15,0,0,0
20000,2,2,1,43,0,0,15157,14847,552,549,30004,15002.0,-310,0.0364164137749043,0.0369746767241379,0.0366955452495211,0.0364164137749043,0.0369746767241379,-3,0,0,0
60000,2,3,1,44,0,0,48726,47317,2000,2000,96043,48021.5,-1409,0.0410450058489133,0.0422672133226256,0.0416561095857694,0.0410450058489133,0.0422672133226256,0,0,0,0
50000,2,3,2,22,0,0,28846,28082,1100,1500,56928,28464.0,-764,0.0381322147883662,0.0534130968913577,0.0457726558398619,0.0381322147883662,0.0534130968913577,400,0,0,0
260000,2,4,1,33,0,0,106990,104418,5000,4696,211408,105704.0,-2572,0.0467329027675225,0.0449726582326971,0.0458527805001098,0.0449726582326971,0.0467329027675225,-304,0,0,0
20000,1,2,2,22,0,0,17590,16509,0,1501,34099,17049.5,-1081,0.0,0.0909145972138098,0.0454572986069049,0.0,0.0909145972138098,1501,0,0,0
20000,1,1,2,22,0,0,15882,15452,2201,2110,31334,15667.0,-430,0.1385758357992822,0.136543066071313,0.1375594509352976,0.136543066071313,0.1385758357992822,-91,0,0,0
500000,2,2,1,53,-1,0,37380,122256,3500,37380,159636,79818.0,84876,0.0936304539739439,0.3057493640445946,0.1996899090092692,0.0936304539739439,0.3057493640445946,33880,0,0,0
310000,2,1,1,34,-1,-1,1033,883,883,1033,1916,958.0,-150,0.8539651837524178,1.168552036199095,1.0112586099757563,0.8539651837524178,1.168552036199095,150,0,0,-1
240000,2,2,1,53,0,2,35207,46771,2000,1100,81978,40989.0,11564,0.0568052715291979,0.0235183443085606,0.0401618079188792,0.0235183443085606,0.0568052715291979,-900,2,1,2
200000,2,1,2,32,-2,-2,14470,1330,2955,14542,15800,7900.0,-13140,0.2042015064611982,10.925619834710744,5.564910670585971,0.2042015064611982,10.925619834710744,11587,0,0,-2
110000,2,3,3,31,0,0,63208,63818,8954,3000,127026,63513.0,610,0.1416570425097691,0.0470079443425939,0.0943324934261815,0.0470079443425939,0.1416570425097691,-5954,0,0,0
110000,2,2,2,28,0,0,88060,86045,7000,3400,174105,87052.5,-2015,0.0794903532778415,0.0395137484601259,0.0595020508689837,0.0395137484601259,0.0794903532778415,-3600,0,0,0
60000,2,2,1,35,3,0,30607,29387,6000,2000,59994,29997.0,-1220,0.1960271824359644,0.0680549884306519,0.1320410854333082,0.0680549884306519,0.1960271824359644,-4000,3,1,3
250000,2,2,2,24,0,0,21943,21283,1000,1000,43226,21613.0,-660,0.0455705432008749,0.0469836496899079,0.0462770964453914,0.0455705432008749,0.0469836496899079,0,0,0,0
320000,2,1,2,27,0,0,66541,59508,11341,16477,126049,63024.5,-7033,0.1704337110396441,0.2768824883631047,0.2236580997013744,0.1704337110396441,0.2768824883631047,5136,0,0,0
260000,2,1,1,35,0,0,0,3718,0,0,3718,1859.0,3718,0.0,0.0,0.0,0.0,0.0,0,0,0,0
260000,1,1,1,30,-1,-1,95,80,80,95,175,87.5,-15,0.8333333333333334,1.1728395061728396,1.0030864197530864,0.8333333333333334,1.1728395061728396,15,0,0,-1
50000,2,2,1,39,-1,-1,390,390,390,390,780,390.0,0,0.9974424552429668,0.9974424552429668,0.9974424552429668,0.9974424552429668,0.9974424552429668,0,0,0,-1
290000,2,1,1,51,-2,-2,504,4352,720,504,4856,2428.0,3848,1.4257425742574257,0.1157822191592005,0.7707623967083131,0.1157822191592005,1.4257425742574257,-216,0,0,-2
110000,1,1,2,26,0,0,77217,75749,2000,5000,152966,76483.0,-1468,0.025900696728742,0.066006600660066,0.045953648694404,0.025900696728742,0.066006600660066,3000,0,0,0
20000,2,2,2,45,-1,-1,9287,3034,85,9287,12321,6160.5,-6253,0.009151593453919,3.0599670510708403,1.5345593222623797,0.009151593453919,3.0599670510708403,9202,0,0,-1
250000,2,2,1,35,2,2,223254,217830,8500,9078,441084,220542.0,-5424,0.0380730554746814,0.0416745091378178,0.0398737823062496,0.0380730554746814,0.0416745091378178,578,4,2,2
380000,2,1,2,27,0,0,36756,35543,1483,1776,72299,36149.5,-1213,0.0403460565334494,0.049966239027684,0.0451561477805667,0.0403460565334494,0.049966239027684,293,0,0,0
350000,2,1,2,31,0,0,47743,58259,2000,2000,106002,53001.0,10516,0.0418900804289544,0.0343288705801579,0.0381094755045561,0.0343288705801579,0.0418900804289544,0,0,0,0
30000,2,2,1,49,2,2,28321,26798,0,2500,55119,27559.5,-1523,0.0,0.09328706295011,0.046643531475055,0.0,0.09328706295011,2500,4,2,2
130000,1,2,2,41,0,0,14802,20290,515,492,35092,17546.0,5488,0.0347902452205634,0.024247203193534,0.0295187242070487,0.024247203193534,0.0347902452205634,-23,0,0,0
150000,2,2,2,28,0,0,49729,47653,2000,3000,97382,48691.0,-2076,0.0402171727327568,0.0629537919167331,0.051585482324745,0.0402171727327568,0.0629537919167331,1000,0,0,0
450000,2,1,1,40,-2,-2,0,0,1128,0,0,0.0,0,1128.0,0.0,564.0,0.0,1128.0,-1128,0,0,-2
360000,2,1,2,36,2,0,279503,285868,3,13300,565371,282685.5,6365,1.0733298986776576e-05,0.0465248068171085,0.0232677700580476,1.0733298986776576e-05,0.0465248068171085,13297,2,1,2
210000,1,1,1,38,-2,-2,476,302,476,500,778,389.0,-174,0.9979035639412998,1.6501650165016502,1.324034290221475,0.9979035639412998,1.6501650165016502,24,0,0,-2
340000,2,1,2,47,0,0,279503,282510,20102,18092,562013,281006.5,3007,0.0719202587440609,0.0640399842837978,0.0679801215139293,0.0640399842837978,0.0719202587440609,-2010,0,0,0
80000,2,3,1,32,0,0,58066,57677,2300,2500,115743,57871.5,-389,0.0396094167082852,0.0433440826658344,0.0414767496870598,0.0396094167082852,0.0433440826658344,200,0,0,0
80000,2,2,1,53,0,0,13895,12096,0,2000,25991,12995.5,-1799,0.0,0.1653302471687195,0.0826651235843597,0.0,0.1653302471687195,2000,0,0,0
90000,2,3,1,25,0,0,2655,6432,0,1655,9087,4543.5,3777,0.0,0.2572672159179232,0.1286336079589616,0.0,0.2572672159179232,1655,0,0,0
170000,2,2,2,38,0,0,123978,126060,5000,5000,250038,125019.0,2082,0.0403294106259931,0.0396633375905315,0.0399963741082623,0.0396633375905315,0.0403294106259931,0,0,0,0
20000,1,3,3,57,0,0,20134,20364,1000,1000,40498,20249.0,230,0.0496647628507573,0.0491038546525902,0.0493843087516738,0.0491038546525902,0.0496647628507573,0,0,0,0
80000,1,2,1,51,0,0,-178,602,0,0,424,212.0,780,0.0,0.0,0.0,0.0,0.0,0,0,0,0
110000,1,2,2,28,2,0,6747,9612,1646,0,16359,8179.5,2865,0.2439241256668642,0.0,0.1219620628334321,0.0,0.2439241256668642,-1646,2,1,2
310000,2,1,1,43,0,0,55457,68657,3000,3000,124114,62057.0,13200,0.0540949908038515,0.043694835270471,0.0488949130371613,0.043694835270471,0.0540949908038515,0,0,0,0
